sha,time,app,project,backend,freq,runproute,proutesh,prouteSummary,AccelMain,logpath,gentst,maketst,runp2p,runhybrid,genpir,genpir_err,gentst_err,gentst_time,gentst_notFit,gentst_MC,gentst_DAG,gentst_PMU,gentst_PCU,gentst_row,gentst_col,proutesh_algo,proutesh_pattern,proutesh_slink,proutesh_vlink,proutesh_prtime,proutesh_vcLimit,runproute_err,runproute_time,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,maketst_err,maketst_time,runp2p_cycle,runp2p_err,runp2p_pass,runp2p_deadlock,runp2p_complete,runp2p_dram_power,runp2p_rbw,runp2p_wbw,runp2p_time,runhybrid_cycle,runhybrid_err,runhybrid_pass,runhybrid_deadlock,runhybrid_complete,runhybrid_dram_power,runhybrid_rbw,runhybrid_wbw,runhybrid_time,succeeded
4b156112,2019-07-10 01:46:25,DotProduct_5,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/DotProduct_5/log/runproute.log,../gen/Tst_pirTest/DotProduct_5/log/runproute.sh,../gen/Tst_pirTest/DotProduct_5/plastisim/summary.csv,../gen/Tst_pirTest/DotProduct_5/pir/AccelMain.scala,../gen/Tst_pirTest/DotProduct_5/log/,../gen/Tst_pirTest/DotProduct_5/log/gentst.log,../gen/Tst_pirTest/DotProduct_5/log/maketst.log,../gen/Tst_pirTest/DotProduct_5/log/runp2p.log,../gen/Tst_pirTest/DotProduct_5/log/runhybrid.log,True,,,15.494860719,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:03.97,0,0,269,682,6.00,0,436,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:41.18,276,,True,False,True,0.0,30.609,0.0,0:00.30,449,,True,False,True,0.0,18.815,0.0,0:05.72,True
4b156112,2019-07-10 01:46:25,GDA_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_0/log/runproute.log,../gen/Tst_pirTest/GDA_0/log/runproute.sh,../gen/Tst_pirTest/GDA_0/plastisim/summary.csv,../gen/Tst_pirTest/GDA_0/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_0/log/,../gen/Tst_pirTest/GDA_0/log/gentst.log,../gen/Tst_pirTest/GDA_0/log/maketst.log,../gen/Tst_pirTest/GDA_0/log/runp2p.log,../gen/Tst_pirTest/GDA_0/log/runhybrid.log,True,,,20.000832475,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:09.82,0,0,1975,3463280,5.50,0,1861550,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:53.90,274307,,True,False,True,1.696,0.485,0.239,0:50.13,766673,,True,False,True,1.557,0.174,0.085,42:39.84,True
4b156112,2019-07-10 01:46:25,GDA_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_1/log/runproute.log,../gen/Tst_pirTest/GDA_1/log/runproute.sh,../gen/Tst_pirTest/GDA_1/plastisim/summary.csv,../gen/Tst_pirTest/GDA_1/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_1/log/,../gen/Tst_pirTest/GDA_1/log/gentst.log,../gen/Tst_pirTest/GDA_1/log/maketst.log,../gen/Tst_pirTest/GDA_1/log/runp2p.log,../gen/Tst_pirTest/GDA_1/log/runhybrid.log,True,,,20.198298061,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:09.05,0,0,343,56732,5.50,0,30518,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:48.82,6016,,True,False,True,0.0,1.447,0.681,0:01.25,14796,,True,False,True,0.0,0.588,0.277,2:37.89,True
4b156112,2019-07-10 01:46:25,GDA_14,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_14/log/runproute.log,../gen/Tst_pirTest/GDA_14/log/runproute.sh,../gen/Tst_pirTest/GDA_14/plastisim/summary.csv,../gen/Tst_pirTest/GDA_14/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_14/log/,../gen/Tst_pirTest/GDA_14/log/gentst.log,../gen/Tst_pirTest/GDA_14/log/maketst.log,../gen/Tst_pirTest/GDA_14/log/runp2p.log,../gen/Tst_pirTest/GDA_14/log/runhybrid.log,True,,,48.384282067,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,4:12.41,0,0,538819,8630504,6.50,0,4899758,0.0000,0.0000,0.0000,13,-nan,0.0000,,1:24.95,188633,,True,False,True,1.509,0.706,0.347,1:00.44,390481,,True,False,True,1.705,0.341,0.168,27:08.24,True
4b156112,2019-07-10 01:46:25,GDA_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_2/log/runproute.log,../gen/Tst_pirTest/GDA_2/log/runproute.sh,../gen/Tst_pirTest/GDA_2/plastisim/summary.csv,../gen/Tst_pirTest/GDA_2/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_2/log/,../gen/Tst_pirTest/GDA_2/log/gentst.log,../gen/Tst_pirTest/GDA_2/log/maketst.log,../gen/Tst_pirTest/GDA_2/log/runp2p.log,../gen/Tst_pirTest/GDA_2/log/runhybrid.log,True,,,33.246676747,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:59.22,0,0,959,33056,6.00,0,26102,0.0000,0.0000,0.0000,12,-nan,0.0000,,1:10.27,3313,,True,False,True,0.0,2.627,1.236,0:01.33,8258,,True,False,True,0.0,1.054,0.496,1:39.54,True
4b156112,2019-07-10 01:46:25,GDA_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_3/log/runproute.log,../gen/Tst_pirTest/GDA_3/log/runproute.sh,../gen/Tst_pirTest/GDA_3/plastisim/summary.csv,../gen/Tst_pirTest/GDA_3/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_3/log/,../gen/Tst_pirTest/GDA_3/log/gentst.log,../gen/Tst_pirTest/GDA_3/log/maketst.log,../gen/Tst_pirTest/GDA_3/log/runp2p.log,../gen/Tst_pirTest/GDA_3/log/runhybrid.log,True,,,21.98546731,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,2:58.11,0,0,8351,109972,6.00,0,69430,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:49.00,10023,,True,False,True,0.0,0.868,0.409,0:01.88,18139,,True,False,True,0.0,0.48,0.226,2:22.88,True
4b156112,2019-07-10 01:46:25,GDA_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_4/log/runproute.log,../gen/Tst_pirTest/GDA_4/log/runproute.sh,../gen/Tst_pirTest/GDA_4/plastisim/summary.csv,../gen/Tst_pirTest/GDA_4/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_4/log/,../gen/Tst_pirTest/GDA_4/log/gentst.log,../gen/Tst_pirTest/GDA_4/log/maketst.log,../gen/Tst_pirTest/GDA_4/log/runp2p.log,../gen/Tst_pirTest/GDA_4/log/runhybrid.log,True,,,42.895410282,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,4:28.07,0,0,13281,174218,6.50,0,91382,0.0000,0.0000,0.0000,13,-nan,0.0000,,1:14.49,4881,,True,False,True,0.0,1.783,0.839,0:01.70,10317,,True,False,True,0.0,0.844,0.397,0:39.20,True
4b156112,2019-07-10 01:46:25,GDA_5,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_5/log/runproute.log,../gen/Tst_pirTest/GDA_5/log/runproute.sh,../gen/Tst_pirTest/GDA_5/plastisim/summary.csv,../gen/Tst_pirTest/GDA_5/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_5/log/,../gen/Tst_pirTest/GDA_5/log/gentst.log,../gen/Tst_pirTest/GDA_5/log/maketst.log,../gen/Tst_pirTest/GDA_5/log/runp2p.log,../gen/Tst_pirTest/GDA_5/log/runhybrid.log,True,,,25.503048161,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:40.37,0,0,24801,197412,6.00,0,122238,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:56.75,21727,,True,False,True,0.0,0.401,0.189,0:04.06,47521,,True,False,True,0.0,0.183,0.086,8:06.24,True
4b156112,2019-07-10 01:46:25,GDA_6,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_6/log/runproute.log,../gen/Tst_pirTest/GDA_6/log/runproute.sh,../gen/Tst_pirTest/GDA_6/plastisim/summary.csv,../gen/Tst_pirTest/GDA_6/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_6/log/,../gen/Tst_pirTest/GDA_6/log/gentst.log,../gen/Tst_pirTest/GDA_6/log/maketst.log,../gen/Tst_pirTest/GDA_6/log/runp2p.log,../gen/Tst_pirTest/GDA_6/log/runhybrid.log,True,,,39.572090136,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,6:12.02,0,0,2294968,23275672,6.00,0,11691950,0.0000,0.0000,0.0000,12,-nan,0.0000,,1:34.02,661453,,True,False,True,1.525,0.201,0.099,3:44.49,1307058,,True,False,True,1.468,0.102,0.05,57:32.72,True
4b156112,2019-07-10 01:46:25,GEMM_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_0/log/runproute.log,../gen/Tst_pirTest/GEMM_0/log/runproute.sh,../gen/Tst_pirTest/GEMM_0/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_0/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_0/log/,../gen/Tst_pirTest/GEMM_0/log/gentst.log,../gen/Tst_pirTest/GEMM_0/log/maketst.log,../gen/Tst_pirTest/GEMM_0/log/runp2p.log,../gen/Tst_pirTest/GEMM_0/log/runhybrid.log,True,,,18.535614816,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,2:46.12,0,0,561192,1234944,5.50,0,422148,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:37.58,132616,,True,False,True,4.062,1.977,0.494,0:12.65,343769,,True,False,True,1.95,0.763,0.191,26:41.71,True
4b156112,2019-07-10 01:46:25,GEMM_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_1/log/runproute.log,../gen/Tst_pirTest/GEMM_1/log/runproute.sh,../gen/Tst_pirTest/GEMM_1/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_1/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_1/log/,../gen/Tst_pirTest/GEMM_1/log/gentst.log,../gen/Tst_pirTest/GEMM_1/log/maketst.log,../gen/Tst_pirTest/GEMM_1/log/runp2p.log,../gen/Tst_pirTest/GEMM_1/log/runhybrid.log,True,,,16.927712571,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,2:20.36,0,0,2807587,0,5.00,0,595588,0.0000,0.0000,0.0000,10,-nan,0.0000,,0:32.76,265451,,True,False,True,1.819,0.247,0.062,0:15.99,663297,,True,False,True,1.575,0.099,0.025,38:51.26,True
4b156112,2019-07-10 01:46:25,GEMM_10,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_10/log/runproute.log,../gen/Tst_pirTest/GEMM_10/log/runproute.sh,../gen/Tst_pirTest/GEMM_10/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_10/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_10/log/,../gen/Tst_pirTest/GEMM_10/log/gentst.log,../gen/Tst_pirTest/GEMM_10/log/maketst.log,../gen/Tst_pirTest/GEMM_10/log/runp2p.log,../gen/Tst_pirTest/GEMM_10/log/runhybrid.log,True,,,32.363467944,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:48.01,0,0,163823,91136,5.50,0,116037,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:47.69,9520,,True,False,True,0.0,1.721,0.43,0:01.75,27704,,True,False,True,0.0,0.591,0.148,3:35.63,True
4b156112,2019-07-10 01:46:25,GEMM_11,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_11/log/runproute.log,../gen/Tst_pirTest/GEMM_11/log/runproute.sh,../gen/Tst_pirTest/GEMM_11/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_11/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_11/log/,../gen/Tst_pirTest/GEMM_11/log/gentst.log,../gen/Tst_pirTest/GEMM_11/log/maketst.log,../gen/Tst_pirTest/GEMM_11/log/runp2p.log,../gen/Tst_pirTest/GEMM_11/log/runhybrid.log,True,,,33.11279231,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,4:47.02,0,0,262677,20480,6.00,0,86856,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:52.43,9908,,True,False,True,0.0,1.654,0.413,0:02.41,25396,,True,False,True,0.0,0.645,0.161,4:58.62,True
4b156112,2019-07-10 01:46:25,GEMM_12,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_12/log/runproute.log,../gen/Tst_pirTest/GEMM_12/log/runproute.sh,../gen/Tst_pirTest/GEMM_12/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_12/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_12/log/,../gen/Tst_pirTest/GEMM_12/log/gentst.log,../gen/Tst_pirTest/GEMM_12/log/maketst.log,../gen/Tst_pirTest/GEMM_12/log/runp2p.log,../gen/Tst_pirTest/GEMM_12/log/runhybrid.log,True,,,36.753170763,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,4:18.09,0,0,136181,104448,5.50,0,111430,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:45.51,9920,,True,False,True,0.0,1.652,0.413,0:01.86,36109,,True,False,True,0.0,0.454,0.113,6:17.44,True
4b156112,2019-07-10 01:46:25,GEMM_13,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_13/log/runproute.log,../gen/Tst_pirTest/GEMM_13/log/runproute.sh,../gen/Tst_pirTest/GEMM_13/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_13/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_13/log/,../gen/Tst_pirTest/GEMM_13/log/gentst.log,../gen/Tst_pirTest/GEMM_13/log/maketst.log,../gen/Tst_pirTest/GEMM_13/log/runp2p.log,../gen/Tst_pirTest/GEMM_13/log/runhybrid.log,True,,,51.287103719,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,8:13.23,35,0,372895,0,8.12,1,83792,0.0001,0.0004,0.0001,16,100.00,0.0000,,1:07.74,9131,,True,False,True,0.0,1.794,0.449,0:03.21,23748,,True,False,True,0.0,0.69,0.172,4:03.51,True
4b156112,2019-07-10 01:46:25,GEMM_14,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_14/log/runproute.log,../gen/Tst_pirTest/GEMM_14/log/runproute.sh,../gen/Tst_pirTest/GEMM_14/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_14/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_14/log/,../gen/Tst_pirTest/GEMM_14/log/gentst.log,../gen/Tst_pirTest/GEMM_14/log/maketst.log,../gen/Tst_pirTest/GEMM_14/log/runp2p.log,../gen/Tst_pirTest/GEMM_14/log/runhybrid.log,True,,,47.600494614,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,5:04.98,10,0,142391,0,7.06,1,78668,0.0001,0.0001,0.0001,14,100.00,0.0000,,1:00.35,9392,,True,False,True,0.0,1.744,0.436,0:02.74,26733,,True,False,True,0.0,0.613,0.153,3:11.14,True
4b156112,2019-07-10 01:46:25,GEMM_15,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_15/log/runproute.log,../gen/Tst_pirTest/GEMM_15/log/runproute.sh,../gen/Tst_pirTest/GEMM_15/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_15/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_15/log/,../gen/Tst_pirTest/GEMM_15/log/gentst.log,../gen/Tst_pirTest/GEMM_15/log/maketst.log,../gen/Tst_pirTest/GEMM_15/log/runp2p.log,../gen/Tst_pirTest/GEMM_15/log/runhybrid.log,True,,,63.713022913,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,7:15.54,0,0,135505,102400,6.50,0,110920,0.0000,0.0000,0.0000,13,-nan,0.0000,,1:07.11,6197,,True,False,True,0.0,2.644,0.661,0:01.91,16583,,True,False,True,0.0,0.988,0.247,3:00.70,True
4b156112,2019-07-10 01:46:25,GEMM_16,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_16/log/runproute.log,../gen/Tst_pirTest/GEMM_16/log/runproute.sh,../gen/Tst_pirTest/GEMM_16/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_16/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_16/log/,../gen/Tst_pirTest/GEMM_16/log/gentst.log,../gen/Tst_pirTest/GEMM_16/log/maketst.log,../gen/Tst_pirTest/GEMM_16/log/runp2p.log,../gen/Tst_pirTest/GEMM_16/log/runhybrid.log,True,,,64.90959117,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,12:29.63,148,0,366278,0,10.48,4,78680,0.0010,0.0027,0.0002,19,27.27,0.0002,,2:07.37,5040,,True,False,True,0.0,3.251,0.813,0:03.26,14323,,True,False,True,0.0,1.144,0.286,1:47.82,True
