sha,time,app,project,backend,freq,mappirlog,runpirlog,genpsimlog,gentracelog,runpsimlog,psimsh,runproutelog,proutesh,prouteSummary,AccelMain,logpath,gentstlog,maketstlog,runtstlog,genpir,genpir_err,runpir_time,runpir_err,notFit,MC,DAG,PMU,PCU,row,col,p2p,asic,scheduled,fifo_depth,mappir_err,mappir_time,genpsim_err,gentrace_err,psimcycle,lbw,sbw,psim_deadlock,algo,pattern,slink,vlink,prtime,vcLimit,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,gentst_err,gentst_time,maketst_err,maketst_time,tstcycle,runtst_err,runtst_pass,tst_deadlock,tst_complete,tst_dram_power,tst_rbw,tst_wbw,runtst_time,succeeded
7ce76c11,2019-06-09 22:30:50,GDA_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_2/log/mappir.log,../gen/Tst_pirTest/GDA_2/log/runpir.log,../gen/Tst_pirTest/GDA_2/log/genpsim.log,../gen/Tst_pirTest/GDA_2/log/gentrace.log,../gen/Tst_pirTest/GDA_2/log/runpsim.log,../gen/Tst_pirTest/GDA_2/log/runpsim.sh,../gen/Tst_pirTest/GDA_2/log/runproute.log,../gen/Tst_pirTest/GDA_2/log/runproute.sh,../gen/Tst_pirTest/GDA_2/plastisim/summary.csv,../gen/Tst_pirTest/GDA_2/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_2/log/,../gen/Tst_pirTest/GDA_2/log/gentst.log,../gen/Tst_pirTest/GDA_2/log/maketst.log,../gen/Tst_pirTest/GDA_2/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,34.750370836,,0:53.05,3322,,True,False,True,0.0,2.62,1.233,0:00.59,True
7ce76c11,2019-06-09 22:30:50,GDA_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_3/log/mappir.log,../gen/Tst_pirTest/GDA_3/log/runpir.log,../gen/Tst_pirTest/GDA_3/log/genpsim.log,../gen/Tst_pirTest/GDA_3/log/gentrace.log,../gen/Tst_pirTest/GDA_3/log/runpsim.log,../gen/Tst_pirTest/GDA_3/log/runpsim.sh,../gen/Tst_pirTest/GDA_3/log/runproute.log,../gen/Tst_pirTest/GDA_3/log/runproute.sh,../gen/Tst_pirTest/GDA_3/plastisim/summary.csv,../gen/Tst_pirTest/GDA_3/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_3/log/,../gen/Tst_pirTest/GDA_3/log/gentst.log,../gen/Tst_pirTest/GDA_3/log/maketst.log,../gen/Tst_pirTest/GDA_3/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,30.148584682,,1:01.08,7367,,True,False,True,0.0,1.181,0.556,0:01.46,True
7ce76c11,2019-06-09 22:30:50,GDA_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_4/log/mappir.log,../gen/Tst_pirTest/GDA_4/log/runpir.log,../gen/Tst_pirTest/GDA_4/log/genpsim.log,../gen/Tst_pirTest/GDA_4/log/gentrace.log,../gen/Tst_pirTest/GDA_4/log/runpsim.log,../gen/Tst_pirTest/GDA_4/log/runpsim.sh,../gen/Tst_pirTest/GDA_4/log/runproute.log,../gen/Tst_pirTest/GDA_4/log/runproute.sh,../gen/Tst_pirTest/GDA_4/plastisim/summary.csv,../gen/Tst_pirTest/GDA_4/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_4/log/,../gen/Tst_pirTest/GDA_4/log/gentst.log,../gen/Tst_pirTest/GDA_4/log/maketst.log,../gen/Tst_pirTest/GDA_4/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,46.64331504,,1:38.65,3948,,True,False,True,0.0,2.205,1.037,0:01.22,True
7ce76c11,2019-06-09 22:30:50,GDA_5,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_5/log/mappir.log,../gen/Tst_pirTest/GDA_5/log/runpir.log,../gen/Tst_pirTest/GDA_5/log/genpsim.log,../gen/Tst_pirTest/GDA_5/log/gentrace.log,../gen/Tst_pirTest/GDA_5/log/runpsim.log,../gen/Tst_pirTest/GDA_5/log/runpsim.sh,../gen/Tst_pirTest/GDA_5/log/runproute.log,../gen/Tst_pirTest/GDA_5/log/runproute.sh,../gen/Tst_pirTest/GDA_5/plastisim/summary.csv,../gen/Tst_pirTest/GDA_5/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_5/log/,../gen/Tst_pirTest/GDA_5/log/gentst.log,../gen/Tst_pirTest/GDA_5/log/maketst.log,../gen/Tst_pirTest/GDA_5/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,29.978884445,,0:39.24,21785,,True,False,True,0.0,0.4,0.188,0:02.41,True
7ce76c11,2019-06-09 22:30:50,GDA_6,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_6/log/mappir.log,../gen/Tst_pirTest/GDA_6/log/runpir.log,../gen/Tst_pirTest/GDA_6/log/genpsim.log,../gen/Tst_pirTest/GDA_6/log/gentrace.log,../gen/Tst_pirTest/GDA_6/log/runpsim.log,../gen/Tst_pirTest/GDA_6/log/runpsim.sh,../gen/Tst_pirTest/GDA_6/log/runproute.log,../gen/Tst_pirTest/GDA_6/log/runproute.sh,../gen/Tst_pirTest/GDA_6/plastisim/summary.csv,../gen/Tst_pirTest/GDA_6/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_6/log/,../gen/Tst_pirTest/GDA_6/log/gentst.log,../gen/Tst_pirTest/GDA_6/log/maketst.log,../gen/Tst_pirTest/GDA_6/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,46.773177638,,2:13.15,2630843,,True,False,True,1.602,0.201,0.025,9:26.53,True
7ce76c11,2019-06-09 22:30:50,GEMM_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_0/log/mappir.log,../gen/Tst_pirTest/GEMM_0/log/runpir.log,../gen/Tst_pirTest/GEMM_0/log/genpsim.log,../gen/Tst_pirTest/GEMM_0/log/gentrace.log,../gen/Tst_pirTest/GEMM_0/log/runpsim.log,../gen/Tst_pirTest/GEMM_0/log/runpsim.sh,../gen/Tst_pirTest/GEMM_0/log/runproute.log,../gen/Tst_pirTest/GEMM_0/log/runproute.sh,../gen/Tst_pirTest/GEMM_0/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_0/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_0/log/,../gen/Tst_pirTest/GEMM_0/log/gentst.log,../gen/Tst_pirTest/GEMM_0/log/maketst.log,../gen/Tst_pirTest/GEMM_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,21.722962778,,0:25.21,132992,,True,False,True,4.096,1.971,0.493,0:10.11,True
7ce76c11,2019-06-09 22:30:50,GEMM_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_1/log/mappir.log,../gen/Tst_pirTest/GEMM_1/log/runpir.log,../gen/Tst_pirTest/GEMM_1/log/genpsim.log,../gen/Tst_pirTest/GEMM_1/log/gentrace.log,../gen/Tst_pirTest/GEMM_1/log/runpsim.log,../gen/Tst_pirTest/GEMM_1/log/runpsim.sh,../gen/Tst_pirTest/GEMM_1/log/runproute.log,../gen/Tst_pirTest/GEMM_1/log/runproute.sh,../gen/Tst_pirTest/GEMM_1/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_1/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_1/log/,../gen/Tst_pirTest/GEMM_1/log/gentst.log,../gen/Tst_pirTest/GEMM_1/log/maketst.log,../gen/Tst_pirTest/GEMM_1/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,20.18644322,,0:19.50,2109610,,True,False,True,1.64,0.124,0.031,1:45.18,True
7ce76c11,2019-06-09 22:30:50,GEMM_10,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_10/log/mappir.log,../gen/Tst_pirTest/GEMM_10/log/runpir.log,../gen/Tst_pirTest/GEMM_10/log/genpsim.log,../gen/Tst_pirTest/GEMM_10/log/gentrace.log,../gen/Tst_pirTest/GEMM_10/log/runpsim.log,../gen/Tst_pirTest/GEMM_10/log/runpsim.sh,../gen/Tst_pirTest/GEMM_10/log/runproute.log,../gen/Tst_pirTest/GEMM_10/log/runproute.sh,../gen/Tst_pirTest/GEMM_10/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_10/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_10/log/,../gen/Tst_pirTest/GEMM_10/log/gentst.log,../gen/Tst_pirTest/GEMM_10/log/maketst.log,../gen/Tst_pirTest/GEMM_10/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,38.523328283,,0:32.92,9520,,True,False,True,0.0,1.721,0.43,0:01.38,True
7ce76c11,2019-06-09 22:30:50,GEMM_11,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_11/log/mappir.log,../gen/Tst_pirTest/GEMM_11/log/runpir.log,../gen/Tst_pirTest/GEMM_11/log/genpsim.log,../gen/Tst_pirTest/GEMM_11/log/gentrace.log,../gen/Tst_pirTest/GEMM_11/log/runpsim.log,../gen/Tst_pirTest/GEMM_11/log/runpsim.sh,../gen/Tst_pirTest/GEMM_11/log/runproute.log,../gen/Tst_pirTest/GEMM_11/log/runproute.sh,../gen/Tst_pirTest/GEMM_11/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_11/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_11/log/,../gen/Tst_pirTest/GEMM_11/log/gentst.log,../gen/Tst_pirTest/GEMM_11/log/maketst.log,../gen/Tst_pirTest/GEMM_11/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,43.883488888,,0:40.26,9908,,True,False,True,0.0,1.654,0.413,0:01.05,True
7ce76c11,2019-06-09 22:30:50,GEMM_12,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_12/log/mappir.log,../gen/Tst_pirTest/GEMM_12/log/runpir.log,../gen/Tst_pirTest/GEMM_12/log/genpsim.log,../gen/Tst_pirTest/GEMM_12/log/gentrace.log,../gen/Tst_pirTest/GEMM_12/log/runpsim.log,../gen/Tst_pirTest/GEMM_12/log/runpsim.sh,../gen/Tst_pirTest/GEMM_12/log/runproute.log,../gen/Tst_pirTest/GEMM_12/log/runproute.sh,../gen/Tst_pirTest/GEMM_12/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_12/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_12/log/,../gen/Tst_pirTest/GEMM_12/log/gentst.log,../gen/Tst_pirTest/GEMM_12/log/maketst.log,../gen/Tst_pirTest/GEMM_12/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,38.990708112,,0:30.84,9920,,True,False,True,0.0,1.652,0.413,0:01.39,True
7ce76c11,2019-06-09 22:30:50,GEMM_13,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_13/log/mappir.log,../gen/Tst_pirTest/GEMM_13/log/runpir.log,../gen/Tst_pirTest/GEMM_13/log/genpsim.log,../gen/Tst_pirTest/GEMM_13/log/gentrace.log,../gen/Tst_pirTest/GEMM_13/log/runpsim.log,../gen/Tst_pirTest/GEMM_13/log/runpsim.sh,../gen/Tst_pirTest/GEMM_13/log/runproute.log,../gen/Tst_pirTest/GEMM_13/log/runproute.sh,../gen/Tst_pirTest/GEMM_13/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_13/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_13/log/,../gen/Tst_pirTest/GEMM_13/log/gentst.log,../gen/Tst_pirTest/GEMM_13/log/maketst.log,../gen/Tst_pirTest/GEMM_13/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,55.252657174,,1:12.43,9131,,True,False,True,0.0,1.794,0.449,0:02.11,True
7ce76c11,2019-06-09 22:30:50,GEMM_14,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_14/log/mappir.log,../gen/Tst_pirTest/GEMM_14/log/runpir.log,../gen/Tst_pirTest/GEMM_14/log/genpsim.log,../gen/Tst_pirTest/GEMM_14/log/gentrace.log,../gen/Tst_pirTest/GEMM_14/log/runpsim.log,../gen/Tst_pirTest/GEMM_14/log/runpsim.sh,../gen/Tst_pirTest/GEMM_14/log/runproute.log,../gen/Tst_pirTest/GEMM_14/log/runproute.sh,../gen/Tst_pirTest/GEMM_14/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_14/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_14/log/,../gen/Tst_pirTest/GEMM_14/log/gentst.log,../gen/Tst_pirTest/GEMM_14/log/maketst.log,../gen/Tst_pirTest/GEMM_14/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,63.51704298,,0:46.64,9392,,True,False,True,0.0,1.744,0.436,0:01.68,True
7ce76c11,2019-06-09 22:30:50,GEMM_15,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_15/log/mappir.log,../gen/Tst_pirTest/GEMM_15/log/runpir.log,../gen/Tst_pirTest/GEMM_15/log/genpsim.log,../gen/Tst_pirTest/GEMM_15/log/gentrace.log,../gen/Tst_pirTest/GEMM_15/log/runpsim.log,../gen/Tst_pirTest/GEMM_15/log/runpsim.sh,../gen/Tst_pirTest/GEMM_15/log/runproute.log,../gen/Tst_pirTest/GEMM_15/log/runproute.sh,../gen/Tst_pirTest/GEMM_15/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_15/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_15/log/,../gen/Tst_pirTest/GEMM_15/log/gentst.log,../gen/Tst_pirTest/GEMM_15/log/maketst.log,../gen/Tst_pirTest/GEMM_15/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,67.808075239,,0:57.70,6197,,True,False,True,0.0,2.644,0.661,0:01.34,True
7ce76c11,2019-06-09 22:30:50,GEMM_16,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_16/log/mappir.log,../gen/Tst_pirTest/GEMM_16/log/runpir.log,../gen/Tst_pirTest/GEMM_16/log/genpsim.log,../gen/Tst_pirTest/GEMM_16/log/gentrace.log,../gen/Tst_pirTest/GEMM_16/log/runpsim.log,../gen/Tst_pirTest/GEMM_16/log/runpsim.sh,../gen/Tst_pirTest/GEMM_16/log/runproute.log,../gen/Tst_pirTest/GEMM_16/log/runproute.sh,../gen/Tst_pirTest/GEMM_16/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_16/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_16/log/,../gen/Tst_pirTest/GEMM_16/log/gentst.log,../gen/Tst_pirTest/GEMM_16/log/maketst.log,../gen/Tst_pirTest/GEMM_16/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,86.538573003,,1:42.47,5040,,True,False,True,0.0,3.251,0.813,0:01.40,True
