sha,time,app,project,backend,freq,runproute,proutesh,prouteSummary,AccelMain,logpath,gentst,maketst,runp2p,runhybrid,genpir,genpir_err,gentst_err,gentst_time,gentst_notFit,gentst_MC,gentst_DAG,gentst_PMU,gentst_PCU,gentst_row,gentst_col,proutesh_algo,proutesh_pattern,proutesh_slink,proutesh_vlink,proutesh_prtime,proutesh_vcLimit,runproute_err,runproute_time,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,maketst_err,maketst_time,runp2p_cycle,runp2p_err,runp2p_pass,runp2p_deadlock,runp2p_complete,runp2p_dram_power,runp2p_rbw,runp2p_wbw,runp2p_time,runhybrid_cycle,runhybrid_err,runhybrid_pass,runhybrid_deadlock,runhybrid_complete,runhybrid_dram_power,runhybrid_rbw,runhybrid_wbw,runhybrid_time,succeeded
6723e87,2019-07-10 23:25:02,DotProduct_5,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/DotProduct_5/log/runproute.log,../gen/Tst_pirTest/DotProduct_5/log/runproute.sh,../gen/Tst_pirTest/DotProduct_5/plastisim/summary.csv,../gen/Tst_pirTest/DotProduct_5/pir/AccelMain.scala,../gen/Tst_pirTest/DotProduct_5/log/,../gen/Tst_pirTest/DotProduct_5/log/gentst.log,../gen/Tst_pirTest/DotProduct_5/log/maketst.log,../gen/Tst_pirTest/DotProduct_5/log/runp2p.log,../gen/Tst_pirTest/DotProduct_5/log/runhybrid.log,True,,,7.79868153,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:47.62,0,0,269,682,6.00,0,436,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:43.13,251,,True,False,True,0.0,33.657,0.0,0:00.17,446,,True,False,True,0.0,18.942,0.0,0:05.07,True
6723e87,2019-07-10 23:25:02,GDA_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_0/log/runproute.log,../gen/Tst_pirTest/GDA_0/log/runproute.sh,../gen/Tst_pirTest/GDA_0/plastisim/summary.csv,../gen/Tst_pirTest/GDA_0/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_0/log/,../gen/Tst_pirTest/GDA_0/log/gentst.log,../gen/Tst_pirTest/GDA_0/log/maketst.log,../gen/Tst_pirTest/GDA_0/log/runp2p.log,../gen/Tst_pirTest/GDA_0/log/runhybrid.log,True,,,22.149769323,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:19.67,0,0,1975,3463280,5.50,0,1861550,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:47.72,274393,,True,False,True,1.697,0.485,0.239,0:48.53,766672,,True,False,True,1.557,0.174,0.085,1:40:38,True
6723e87,2019-07-10 23:25:02,GDA_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_1/log/runproute.log,../gen/Tst_pirTest/GDA_1/log/runproute.sh,../gen/Tst_pirTest/GDA_1/plastisim/summary.csv,../gen/Tst_pirTest/GDA_1/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_1/log/,../gen/Tst_pirTest/GDA_1/log/gentst.log,../gen/Tst_pirTest/GDA_1/log/maketst.log,../gen/Tst_pirTest/GDA_1/log/runp2p.log,../gen/Tst_pirTest/GDA_1/log/runhybrid.log,True,,,10.676193256,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:52.98,0,0,343,56732,5.50,0,30518,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:50.21,6017,,True,False,True,0.0,1.447,0.681,0:00.92,14792,,True,False,True,0.0,0.588,0.277,2:37.81,True
6723e87,2019-07-10 23:25:02,GDA_14,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_14/log/runproute.log,../gen/Tst_pirTest/GDA_14/log/runproute.sh,../gen/Tst_pirTest/GDA_14/plastisim/summary.csv,../gen/Tst_pirTest/GDA_14/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_14/log/,../gen/Tst_pirTest/GDA_14/log/gentst.log,../gen/Tst_pirTest/GDA_14/log/maketst.log,../gen/Tst_pirTest/GDA_14/log/runp2p.log,../gen/Tst_pirTest/GDA_14/log/runhybrid.log,True,,,35.702121594,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,5:31.88,0,0,1063361,10326320,6.00,0,5557166,0.0000,0.0000,0.0000,12,-nan,0.0000,,1:20.62,253678,,True,False,True,1.836,0.525,0.258,2:01.10,427694,,True,False,True,1.56,0.311,0.153,1:09:11,True
6723e87,2019-07-10 23:25:02,GDA_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_2/log/runproute.log,../gen/Tst_pirTest/GDA_2/log/runproute.sh,../gen/Tst_pirTest/GDA_2/plastisim/summary.csv,../gen/Tst_pirTest/GDA_2/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_2/log/,../gen/Tst_pirTest/GDA_2/log/gentst.log,../gen/Tst_pirTest/GDA_2/log/maketst.log,../gen/Tst_pirTest/GDA_2/log/runp2p.log,../gen/Tst_pirTest/GDA_2/log/runhybrid.log,True,,,69.682562688,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,4:17.69,0,0,959,33056,6.00,0,26102,0.0000,0.0000,0.0000,12,-nan,0.0000,,1:14.46,3313,,True,False,True,0.0,2.627,1.236,0:01.54,8232,,True,False,True,0.0,1.057,0.498,1:03.48,True
6723e87,2019-07-10 23:25:02,GDA_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_3/log/runproute.log,../gen/Tst_pirTest/GDA_3/log/runproute.sh,../gen/Tst_pirTest/GDA_3/plastisim/summary.csv,../gen/Tst_pirTest/GDA_3/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_3/log/,../gen/Tst_pirTest/GDA_3/log/gentst.log,../gen/Tst_pirTest/GDA_3/log/maketst.log,../gen/Tst_pirTest/GDA_3/log/runp2p.log,../gen/Tst_pirTest/GDA_3/log/runhybrid.log,True,,,18.798766413,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,4:05.11,0,0,8511,112682,6.00,0,73526,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:53.15,10023,,True,False,True,0.0,0.868,0.409,0:02.40,18199,,True,False,True,0.0,0.478,0.225,2:38.37,True
6723e87,2019-07-10 23:25:02,GDA_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_4/log/runproute.log,../gen/Tst_pirTest/GDA_4/log/runproute.sh,../gen/Tst_pirTest/GDA_4/plastisim/summary.csv,../gen/Tst_pirTest/GDA_4/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_4/log/,../gen/Tst_pirTest/GDA_4/log/gentst.log,../gen/Tst_pirTest/GDA_4/log/maketst.log,../gen/Tst_pirTest/GDA_4/log/runp2p.log,../gen/Tst_pirTest/GDA_4/log/runhybrid.log,True,,,30.325934669,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,5:54.80,0,0,13249,173982,6.50,0,89334,0.0000,0.0000,0.0000,13,-nan,0.0000,,1:17.79,4921,,True,False,True,0.0,1.769,0.832,0:02.24,9599,,True,False,True,0.0,0.907,0.427,1:45.72,True
6723e87,2019-07-10 23:25:02,GDA_5,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_5/log/runproute.log,../gen/Tst_pirTest/GDA_5/log/runproute.sh,../gen/Tst_pirTest/GDA_5/plastisim/summary.csv,../gen/Tst_pirTest/GDA_5/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_5/log/,../gen/Tst_pirTest/GDA_5/log/gentst.log,../gen/Tst_pirTest/GDA_5/log/maketst.log,../gen/Tst_pirTest/GDA_5/log/runp2p.log,../gen/Tst_pirTest/GDA_5/log/runhybrid.log,True,,,30.761770728,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:58.63,0,0,24801,197412,6.00,0,122238,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:59.07,21727,,True,False,True,0.0,0.401,0.189,0:05.29,47521,,True,False,True,0.0,0.183,0.086,6:14.30,True
6723e87,2019-07-10 23:25:02,GDA_6,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_6/log/runproute.log,../gen/Tst_pirTest/GDA_6/log/runproute.sh,../gen/Tst_pirTest/GDA_6/plastisim/summary.csv,../gen/Tst_pirTest/GDA_6/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_6/log/,../gen/Tst_pirTest/GDA_6/log/gentst.log,../gen/Tst_pirTest/GDA_6/log/maketst.log,../gen/Tst_pirTest/GDA_6/log/runp2p.log,../gen/Tst_pirTest/GDA_6/log/runhybrid.log,True,,,80.232812013,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,8:31.31,0,0,2294968,23275672,6.00,0,11691950,0.0000,0.0000,0.0000,12,-nan,0.0000,,1:38.01,661453,,True,False,True,1.525,0.201,0.099,4:37.71,1307061,,,False,False,1.468,0.102,0.05,,False
6723e87,2019-07-10 23:25:02,GEMM_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_0/log/runproute.log,../gen/Tst_pirTest/GEMM_0/log/runproute.sh,../gen/Tst_pirTest/GEMM_0/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_0/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_0/log/,../gen/Tst_pirTest/GEMM_0/log/gentst.log,../gen/Tst_pirTest/GEMM_0/log/maketst.log,../gen/Tst_pirTest/GEMM_0/log/runp2p.log,../gen/Tst_pirTest/GEMM_0/log/runhybrid.log,True,,,11.119854398,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:31.56,0,0,630824,2144256,5.50,0,424196,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:44.28,132616,,True,False,True,4.069,1.977,0.494,0:18.01,343755,,True,False,True,1.949,0.763,0.191,50:01.85,True
6723e87,2019-07-10 23:25:02,GEMM_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_1/log/runproute.log,../gen/Tst_pirTest/GEMM_1/log/runproute.sh,../gen/Tst_pirTest/GEMM_1/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_1/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_1/log/,../gen/Tst_pirTest/GEMM_1/log/gentst.log,../gen/Tst_pirTest/GEMM_1/log/maketst.log,../gen/Tst_pirTest/GEMM_1/log/runp2p.log,../gen/Tst_pirTest/GEMM_1/log/runhybrid.log,True,,,29.066461782,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,2:32.84,0,0,2807587,0,5.00,0,595588,0.0000,0.0000,0.0000,10,-nan,0.0000,,0:43.57,265451,,True,False,True,1.816,0.247,0.062,0:25.02,663297,,True,False,True,1.574,0.099,0.025,1:27:28,True
6723e87,2019-07-10 23:25:02,GEMM_10,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_10/log/runproute.log,../gen/Tst_pirTest/GEMM_10/log/runproute.sh,../gen/Tst_pirTest/GEMM_10/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_10/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_10/log/,../gen/Tst_pirTest/GEMM_10/log/gentst.log,../gen/Tst_pirTest/GEMM_10/log/maketst.log,../gen/Tst_pirTest/GEMM_10/log/runp2p.log,../gen/Tst_pirTest/GEMM_10/log/runhybrid.log,True,,,17.686385649,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,5:05.49,0,0,135025,119808,5.50,0,116037,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:56.37,9520,,True,False,True,0.0,1.721,0.43,0:02.35,26479,,True,False,True,0.0,0.619,0.155,5:05.80,True
6723e87,2019-07-10 23:25:02,GEMM_11,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_11/log/runproute.log,../gen/Tst_pirTest/GEMM_11/log/runproute.sh,../gen/Tst_pirTest/GEMM_11/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_11/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_11/log/,../gen/Tst_pirTest/GEMM_11/log/gentst.log,../gen/Tst_pirTest/GEMM_11/log/maketst.log,../gen/Tst_pirTest/GEMM_11/log/runp2p.log,../gen/Tst_pirTest/GEMM_11/log/runhybrid.log,True,,,37.429101833,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,4:43.51,0,0,222540,14336,6.50,0,86856,0.0000,0.0000,0.0000,13,-nan,0.0000,,0:51.82,9908,,True,False,True,0.0,1.654,0.413,0:02.92,25321,,True,False,True,0.0,0.647,0.162,3:21.49,True
6723e87,2019-07-10 23:25:02,GEMM_12,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_12/log/runproute.log,../gen/Tst_pirTest/GEMM_12/log/runproute.sh,../gen/Tst_pirTest/GEMM_12/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_12/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_12/log/,../gen/Tst_pirTest/GEMM_12/log/gentst.log,../gen/Tst_pirTest/GEMM_12/log/maketst.log,../gen/Tst_pirTest/GEMM_12/log/runp2p.log,../gen/Tst_pirTest/GEMM_12/log/runhybrid.log,True,,,27.413445104,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,4:57.66,0,0,136181,104448,5.50,0,111430,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:41.03,9920,,True,False,True,0.0,1.652,0.413,0:02.50,36109,,True,False,True,0.0,0.454,0.113,6:24.06,True
6723e87,2019-07-10 23:25:02,GEMM_13,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_13/log/runproute.log,../gen/Tst_pirTest/GEMM_13/log/runproute.sh,../gen/Tst_pirTest/GEMM_13/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_13/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_13/log/,../gen/Tst_pirTest/GEMM_13/log/gentst.log,../gen/Tst_pirTest/GEMM_13/log/maketst.log,../gen/Tst_pirTest/GEMM_13/log/runp2p.log,../gen/Tst_pirTest/GEMM_13/log/runhybrid.log,True,,,24.768112042,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,10:24.78,30,0,228020,0,7.62,1,83792,0.0001,0.0004,0.0001,15,100.00,0.0000,,1:19.00,9131,,True,False,True,0.0,1.794,0.449,0:04.17,23768,,True,False,True,0.0,0.689,0.172,4:51.86,True
6723e87,2019-07-10 23:25:02,GEMM_14,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_14/log/runproute.log,../gen/Tst_pirTest/GEMM_14/log/runproute.sh,../gen/Tst_pirTest/GEMM_14/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_14/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_14/log/,../gen/Tst_pirTest/GEMM_14/log/gentst.log,../gen/Tst_pirTest/GEMM_14/log/maketst.log,../gen/Tst_pirTest/GEMM_14/log/runp2p.log,../gen/Tst_pirTest/GEMM_14/log/runhybrid.log,True,,,33.178739703,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,5:54.28,13,0,214831,0,7.06,1,78668,0.0001,0.0001,0.0001,14,100.00,0.0000,,0:57.47,9392,,True,False,True,0.0,1.744,0.436,0:02.71,26668,,True,False,True,0.0,0.614,0.154,4:02.52,True
6723e87,2019-07-10 23:25:02,GEMM_15,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_15/log/runproute.log,../gen/Tst_pirTest/GEMM_15/log/runproute.sh,../gen/Tst_pirTest/GEMM_15/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_15/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_15/log/,../gen/Tst_pirTest/GEMM_15/log/gentst.log,../gen/Tst_pirTest/GEMM_15/log/maketst.log,../gen/Tst_pirTest/GEMM_15/log/runp2p.log,../gen/Tst_pirTest/GEMM_15/log/runhybrid.log,True,,,30.793372342,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,8:51.58,0,0,159063,109568,6.00,0,110920,0.0000,0.0000,0.0000,12,-nan,0.0000,,1:20.09,6197,,True,False,True,0.0,2.644,0.661,0:03.13,19361,,True,False,True,0.0,0.846,0.212,3:44.48,True
6723e87,2019-07-10 23:25:02,GEMM_16,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_16/log/runproute.log,../gen/Tst_pirTest/GEMM_16/log/runproute.sh,../gen/Tst_pirTest/GEMM_16/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_16/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_16/log/,../gen/Tst_pirTest/GEMM_16/log/gentst.log,../gen/Tst_pirTest/GEMM_16/log/maketst.log,../gen/Tst_pirTest/GEMM_16/log/runp2p.log,../gen/Tst_pirTest/GEMM_16/log/runhybrid.log,True,,,32.996862662,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,19:59.56,140,0,344251,0,10.48,4,78680,0.0010,0.0027,0.0002,19,33.33,0.0002,,1:55.80,5040,,True,False,True,0.0,3.251,0.813,0:03.96,14273,,True,False,True,0.0,1.148,0.287,2:46.75,True
