sha,time,app,project,backend,freq,mappirlog,runpirlog,genpsimlog,gentracelog,runpsimlog,psimsh,runproutelog,proutesh,prouteSummary,AccelMain,logpath,gentstlog,maketstlog,runtstlog,genpir,genpir_err,runpir_time,runpir_err,notFit,MC,DAG,PMU,PCU,row,col,p2p,asic,scheduled,fifo_depth,mappir_err,mappir_time,genpsim_err,gentrace_err,psimcycle,lbw,sbw,psim_deadlock,algo,pattern,slink,vlink,prtime,vcLimit,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,gentst_err,gentst_time,maketst_err,tstcycle,runtst_err,runtst_pass,tst_deadlock,tst_complete,tst_dram_power,tst_rbw,tst_wbw,succeeded
4317f313,2019-06-05 23:26:22,GDA_2,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/GDA_2/log/mappir.log,../gen/MDHTst_pirTest/GDA_2/log/runpir.log,../gen/MDHTst_pirTest/GDA_2/log/genpsim.log,../gen/MDHTst_pirTest/GDA_2/log/gentrace.log,../gen/MDHTst_pirTest/GDA_2/log/runpsim.log,../gen/MDHTst_pirTest/GDA_2/log/runpsim.sh,../gen/MDHTst_pirTest/GDA_2/log/runproute.log,../gen/MDHTst_pirTest/GDA_2/log/runproute.sh,../gen/MDHTst_pirTest/GDA_2/plastisim/summary.csv,../gen/MDHTst_pirTest/GDA_2/pir/AccelMain.scala,../gen/MDHTst_pirTest/GDA_2/log/,../gen/MDHTst_pirTest/GDA_2/log/gentst.log,../gen/MDHTst_pirTest/GDA_2/log/maketst.log,../gen/MDHTst_pirTest/GDA_2/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,"[[31merror[0m] 51-PlastirouteLinkGen link.csv throw [pir] go3380.count is empty
",30.21167181,,,,,False,False,,,,False
4317f313,2019-06-05 23:26:22,GDA_3,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/GDA_3/log/mappir.log,../gen/MDHTst_pirTest/GDA_3/log/runpir.log,../gen/MDHTst_pirTest/GDA_3/log/genpsim.log,../gen/MDHTst_pirTest/GDA_3/log/gentrace.log,../gen/MDHTst_pirTest/GDA_3/log/runpsim.log,../gen/MDHTst_pirTest/GDA_3/log/runpsim.sh,../gen/MDHTst_pirTest/GDA_3/log/runproute.log,../gen/MDHTst_pirTest/GDA_3/log/runproute.sh,../gen/MDHTst_pirTest/GDA_3/plastisim/summary.csv,../gen/MDHTst_pirTest/GDA_3/pir/AccelMain.scala,../gen/MDHTst_pirTest/GDA_3/log/,../gen/MDHTst_pirTest/GDA_3/log/gentst.log,../gen/MDHTst_pirTest/GDA_3/log/maketst.log,../gen/MDHTst_pirTest/GDA_3/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,31.041276215,,,,,False,False,,,,False
4317f313,2019-06-05 23:26:22,GDA_4,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/GDA_4/log/mappir.log,../gen/MDHTst_pirTest/GDA_4/log/runpir.log,../gen/MDHTst_pirTest/GDA_4/log/genpsim.log,../gen/MDHTst_pirTest/GDA_4/log/gentrace.log,../gen/MDHTst_pirTest/GDA_4/log/runpsim.log,../gen/MDHTst_pirTest/GDA_4/log/runpsim.sh,../gen/MDHTst_pirTest/GDA_4/log/runproute.log,../gen/MDHTst_pirTest/GDA_4/log/runproute.sh,../gen/MDHTst_pirTest/GDA_4/plastisim/summary.csv,../gen/MDHTst_pirTest/GDA_4/pir/AccelMain.scala,../gen/MDHTst_pirTest/GDA_4/log/,../gen/MDHTst_pirTest/GDA_4/log/gentst.log,../gen/MDHTst_pirTest/GDA_4/log/maketst.log,../gen/MDHTst_pirTest/GDA_4/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,"[[31merror[0m] Not enough resource of type PMUParam1758208590,PCUParam154935491. Required 65. Possesed 64
",47.837774768,,,,,False,False,,,,False
4317f313,2019-06-05 23:26:22,GDA_5,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/GDA_5/log/mappir.log,../gen/MDHTst_pirTest/GDA_5/log/runpir.log,../gen/MDHTst_pirTest/GDA_5/log/genpsim.log,../gen/MDHTst_pirTest/GDA_5/log/gentrace.log,../gen/MDHTst_pirTest/GDA_5/log/runpsim.log,../gen/MDHTst_pirTest/GDA_5/log/runpsim.sh,../gen/MDHTst_pirTest/GDA_5/log/runproute.log,../gen/MDHTst_pirTest/GDA_5/log/runproute.sh,../gen/MDHTst_pirTest/GDA_5/plastisim/summary.csv,../gen/MDHTst_pirTest/GDA_5/pir/AccelMain.scala,../gen/MDHTst_pirTest/GDA_5/log/,../gen/MDHTst_pirTest/GDA_5/log/gentst.log,../gen/MDHTst_pirTest/GDA_5/log/maketst.log,../gen/MDHTst_pirTest/GDA_5/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,28.910379957,,,,,False,False,,,,False
4317f313,2019-06-05 23:26:22,GDA_6,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/GDA_6/log/mappir.log,../gen/MDHTst_pirTest/GDA_6/log/runpir.log,../gen/MDHTst_pirTest/GDA_6/log/genpsim.log,../gen/MDHTst_pirTest/GDA_6/log/gentrace.log,../gen/MDHTst_pirTest/GDA_6/log/runpsim.log,../gen/MDHTst_pirTest/GDA_6/log/runpsim.sh,../gen/MDHTst_pirTest/GDA_6/log/runproute.log,../gen/MDHTst_pirTest/GDA_6/log/runproute.sh,../gen/MDHTst_pirTest/GDA_6/plastisim/summary.csv,../gen/MDHTst_pirTest/GDA_6/pir/AccelMain.scala,../gen/MDHTst_pirTest/GDA_6/log/,../gen/MDHTst_pirTest/GDA_6/log/gentst.log,../gen/MDHTst_pirTest/GDA_6/log/maketst.log,../gen/MDHTst_pirTest/GDA_6/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,"[[31merror[0m] Not enough resource of type PMUParam776027279,PCUParam1425816019. Required 72. Possesed 64
",42.334562829,,,,,False,False,,,,False
4317f313,2019-06-05 23:26:22,GEMM_0,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/GEMM_0/log/mappir.log,../gen/MDHTst_pirTest/GEMM_0/log/runpir.log,../gen/MDHTst_pirTest/GEMM_0/log/genpsim.log,../gen/MDHTst_pirTest/GEMM_0/log/gentrace.log,../gen/MDHTst_pirTest/GEMM_0/log/runpsim.log,../gen/MDHTst_pirTest/GEMM_0/log/runpsim.sh,../gen/MDHTst_pirTest/GEMM_0/log/runproute.log,../gen/MDHTst_pirTest/GEMM_0/log/runproute.sh,../gen/MDHTst_pirTest/GEMM_0/plastisim/summary.csv,../gen/MDHTst_pirTest/GEMM_0/pir/AccelMain.scala,../gen/MDHTst_pirTest/GEMM_0/log/,../gen/MDHTst_pirTest/GEMM_0/log/gentst.log,../gen/MDHTst_pirTest/GEMM_0/log/maketst.log,../gen/MDHTst_pirTest/GEMM_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,20.334317245,,,,,False,False,,,,False
4317f313,2019-06-05 23:26:22,GEMM_1,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/GEMM_1/log/mappir.log,../gen/MDHTst_pirTest/GEMM_1/log/runpir.log,../gen/MDHTst_pirTest/GEMM_1/log/genpsim.log,../gen/MDHTst_pirTest/GEMM_1/log/gentrace.log,../gen/MDHTst_pirTest/GEMM_1/log/runpsim.log,../gen/MDHTst_pirTest/GEMM_1/log/runpsim.sh,../gen/MDHTst_pirTest/GEMM_1/log/runproute.log,../gen/MDHTst_pirTest/GEMM_1/log/runproute.sh,../gen/MDHTst_pirTest/GEMM_1/plastisim/summary.csv,../gen/MDHTst_pirTest/GEMM_1/pir/AccelMain.scala,../gen/MDHTst_pirTest/GEMM_1/log/,../gen/MDHTst_pirTest/GEMM_1/log/gentst.log,../gen/MDHTst_pirTest/GEMM_1/log/maketst.log,../gen/MDHTst_pirTest/GEMM_1/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,20.406143861,,,,,False,False,,,,False
4317f313,2019-06-05 23:26:22,GEMM_10,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/GEMM_10/log/mappir.log,../gen/MDHTst_pirTest/GEMM_10/log/runpir.log,../gen/MDHTst_pirTest/GEMM_10/log/genpsim.log,../gen/MDHTst_pirTest/GEMM_10/log/gentrace.log,../gen/MDHTst_pirTest/GEMM_10/log/runpsim.log,../gen/MDHTst_pirTest/GEMM_10/log/runpsim.sh,../gen/MDHTst_pirTest/GEMM_10/log/runproute.log,../gen/MDHTst_pirTest/GEMM_10/log/runproute.sh,../gen/MDHTst_pirTest/GEMM_10/plastisim/summary.csv,../gen/MDHTst_pirTest/GEMM_10/pir/AccelMain.scala,../gen/MDHTst_pirTest/GEMM_10/log/,../gen/MDHTst_pirTest/GEMM_10/log/gentst.log,../gen/MDHTst_pirTest/GEMM_10/log/maketst.log,../gen/MDHTst_pirTest/GEMM_10/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,39.5314322,,,,,False,False,,,,False
4317f313,2019-06-05 23:26:22,GEMM_11,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/GEMM_11/log/mappir.log,../gen/MDHTst_pirTest/GEMM_11/log/runpir.log,../gen/MDHTst_pirTest/GEMM_11/log/genpsim.log,../gen/MDHTst_pirTest/GEMM_11/log/gentrace.log,../gen/MDHTst_pirTest/GEMM_11/log/runpsim.log,../gen/MDHTst_pirTest/GEMM_11/log/runpsim.sh,../gen/MDHTst_pirTest/GEMM_11/log/runproute.log,../gen/MDHTst_pirTest/GEMM_11/log/runproute.sh,../gen/MDHTst_pirTest/GEMM_11/plastisim/summary.csv,../gen/MDHTst_pirTest/GEMM_11/pir/AccelMain.scala,../gen/MDHTst_pirTest/GEMM_11/log/,../gen/MDHTst_pirTest/GEMM_11/log/gentst.log,../gen/MDHTst_pirTest/GEMM_11/log/maketst.log,../gen/MDHTst_pirTest/GEMM_11/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,40.576888175,,,,,False,False,,,,False
4317f313,2019-06-05 23:26:22,GEMM_12,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/GEMM_12/log/mappir.log,../gen/MDHTst_pirTest/GEMM_12/log/runpir.log,../gen/MDHTst_pirTest/GEMM_12/log/genpsim.log,../gen/MDHTst_pirTest/GEMM_12/log/gentrace.log,../gen/MDHTst_pirTest/GEMM_12/log/runpsim.log,../gen/MDHTst_pirTest/GEMM_12/log/runpsim.sh,../gen/MDHTst_pirTest/GEMM_12/log/runproute.log,../gen/MDHTst_pirTest/GEMM_12/log/runproute.sh,../gen/MDHTst_pirTest/GEMM_12/plastisim/summary.csv,../gen/MDHTst_pirTest/GEMM_12/pir/AccelMain.scala,../gen/MDHTst_pirTest/GEMM_12/log/,../gen/MDHTst_pirTest/GEMM_12/log/gentst.log,../gen/MDHTst_pirTest/GEMM_12/log/maketst.log,../gen/MDHTst_pirTest/GEMM_12/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,32.221670732,,,,,False,False,,,,False
4317f313,2019-06-05 23:26:22,GEMM_13,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/GEMM_13/log/mappir.log,../gen/MDHTst_pirTest/GEMM_13/log/runpir.log,../gen/MDHTst_pirTest/GEMM_13/log/genpsim.log,../gen/MDHTst_pirTest/GEMM_13/log/gentrace.log,../gen/MDHTst_pirTest/GEMM_13/log/runpsim.log,../gen/MDHTst_pirTest/GEMM_13/log/runpsim.sh,../gen/MDHTst_pirTest/GEMM_13/log/runproute.log,../gen/MDHTst_pirTest/GEMM_13/log/runproute.sh,../gen/MDHTst_pirTest/GEMM_13/plastisim/summary.csv,../gen/MDHTst_pirTest/GEMM_13/pir/AccelMain.scala,../gen/MDHTst_pirTest/GEMM_13/log/,../gen/MDHTst_pirTest/GEMM_13/log/gentst.log,../gen/MDHTst_pirTest/GEMM_13/log/maketst.log,../gen/MDHTst_pirTest/GEMM_13/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,57.583651095,,,,,False,False,,,,False
4317f313,2019-06-05 23:26:22,GEMM_14,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/GEMM_14/log/mappir.log,../gen/MDHTst_pirTest/GEMM_14/log/runpir.log,../gen/MDHTst_pirTest/GEMM_14/log/genpsim.log,../gen/MDHTst_pirTest/GEMM_14/log/gentrace.log,../gen/MDHTst_pirTest/GEMM_14/log/runpsim.log,../gen/MDHTst_pirTest/GEMM_14/log/runpsim.sh,../gen/MDHTst_pirTest/GEMM_14/log/runproute.log,../gen/MDHTst_pirTest/GEMM_14/log/runproute.sh,../gen/MDHTst_pirTest/GEMM_14/plastisim/summary.csv,../gen/MDHTst_pirTest/GEMM_14/pir/AccelMain.scala,../gen/MDHTst_pirTest/GEMM_14/log/,../gen/MDHTst_pirTest/GEMM_14/log/gentst.log,../gen/MDHTst_pirTest/GEMM_14/log/maketst.log,../gen/MDHTst_pirTest/GEMM_14/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,60.266253171,,,,,False,False,,,,False
4317f313,2019-06-05 23:26:22,GEMM_15,pirTest,MDHTst,1000000000.0,../gen/MDHTst_pirTest/GEMM_15/log/mappir.log,../gen/MDHTst_pirTest/GEMM_15/log/runpir.log,../gen/MDHTst_pirTest/GEMM_15/log/genpsim.log,../gen/MDHTst_pirTest/GEMM_15/log/gentrace.log,../gen/MDHTst_pirTest/GEMM_15/log/runpsim.log,../gen/MDHTst_pirTest/GEMM_15/log/runpsim.sh,../gen/MDHTst_pirTest/GEMM_15/log/runproute.log,../gen/MDHTst_pirTest/GEMM_15/log/runproute.sh,../gen/MDHTst_pirTest/GEMM_15/plastisim/summary.csv,../gen/MDHTst_pirTest/GEMM_15/pir/AccelMain.scala,../gen/MDHTst_pirTest/GEMM_15/log/,../gen/MDHTst_pirTest/GEMM_15/log/gentst.log,../gen/MDHTst_pirTest/GEMM_15/log/maketst.log,../gen/MDHTst_pirTest/GEMM_15/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,70.063155284,,,,,False,False,,,,False
